sequence_id,frame_num,viewpoint,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
0508,7,back,192.667,52.0,211.333,93.333,156.0,80.667,218.0,136.0,134.667,130.667,212.0,177.333,104.0,152.0,200.667,161.333,136.667,153.333,190.0,236.667,160.667,238.0,174.667,258.667,162.0,260.667
0508,8,back,194.0,52.0,212.0,92.667,157.333,79.333,219.333,136.0,136.0,130.667,213.333,177.333,105.333,152.0,200.0,160.667,136.667,152.667,191.333,231.333,161.333,236.0,176.0,258.667,163.333,260.667
0508,9,back,194.667,52.667,214.667,94.667,158.667,78.667,218.0,136.667,133.333,129.333,214.0,178.0,106.0,152.667,200.0,160.0,137.333,151.333,190.0,233.333,162.667,234.667,176.667,259.333,164.0,261.333
0508,10,back,196.0,52.667,215.333,94.0,163.333,79.333,217.333,137.333,131.333,128.0,215.333,178.0,107.333,152.667,199.333,159.333,138.0,150.667,192.0,230.0,160.0,229.333,178.0,259.333,165.333,261.333
0508,11,back,197.333,53.333,216.0,93.333,164.0,79.333,216.0,138.0,128.667,126.667,216.667,178.667,108.667,153.333,199.333,158.667,138.0,149.333,191.333,228.667,160.0,228.0,179.333,260.0,166.667,262.0
0508,12,back,198.0,54.0,216.667,93.333,165.333,78.667,215.333,139.333,127.333,124.0,217.333,179.333,109.333,154.0,198.667,158.0,138.667,148.667,190.0,230.0,162.0,231.333,180.0,260.667,167.333,262.667
0508,13,back,199.333,54.0,217.333,92.667,166.667,78.0,215.333,140.667,128.0,120.0,218.667,179.333,110.667,154.0,198.0,157.333,138.667,146.667,189.333,228.667,161.333,230.0,181.333,260.667,168.667,262.667
0508,14,back,200.667,54.0,218.0,92.667,168.0,77.333,215.333,142.667,129.333,117.333,220.0,179.333,112.0,154.0,198.0,156.667,139.333,145.333,190.0,223.333,161.333,229.333,182.667,260.667,170.0,262.667
0508,15,back,202.0,54.667,217.333,90.667,169.333,77.333,216.0,144.0,130.667,114.667,221.333,180.0,113.333,154.667,198.0,156.0,140.0,144.0,190.0,220.0,160.667,228.0,184.0,261.333,171.333,263.333
0508,16,back,202.667,54.667,219.333,91.333,170.0,76.667,216.0,140.667,132.0,112.0,219.333,177.333,112.667,150.667,197.333,154.667,141.333,142.0,190.0,216.0,161.333,227.333,186.667,262.667,172.0,262.667
0508,17,back,204.0,54.667,220.0,90.0,171.333,76.0,216.667,145.333,138.667,110.0,218.667,176.0,112.667,146.667,197.333,154.0,142.0,140.0,188.667,219.333,162.0,226.667,188.0,262.0,173.333,260.667
0508,18,back,204.667,54.667,220.667,89.333,173.333,75.333,216.667,145.333,140.0,107.333,218.0,174.667,112.0,142.667,197.333,152.0,143.333,138.0,188.667,218.0,162.667,226.0,188.667,261.333,173.333,260.0
0508,19,back,203.333,52.0,222.0,88.0,174.667,75.333,215.333,143.333,141.333,105.333,217.333,173.333,112.667,138.667,197.333,150.0,144.667,136.0,188.667,216.667,163.333,225.333,188.667,255.333,173.333,262.0
0508,20,back,204.667,52.0,219.333,86.0,176.0,74.0,214.667,141.333,142.667,102.667,215.333,170.667,113.333,135.333,198.0,148.0,145.333,134.667,190.667,209.333,162.0,219.333,190.0,254.667,173.333,261.333
0508,21,back,206.0,52.0,220.0,86.0,178.0,74.0,214.0,136.667,143.333,101.333,213.333,168.667,114.667,132.0,198.667,146.0,148.0,132.667,191.333,208.667,163.333,218.667,190.667,254.0,173.333,260.667
0508,22,back,206.667,52.0,222.0,86.0,176.667,72.0,213.333,130.0,144.667,100.0,210.667,162.667,114.667,126.667,200.0,143.333,150.667,131.333,191.333,207.333,164.0,218.0,192.0,253.333,174.0,260.0
0508,23,back,210.667,51.333,221.333,85.333,178.0,71.333,215.333,116.667,146.0,99.333,208.0,157.333,115.333,122.0,200.667,142.0,153.333,129.333,192.0,206.667,165.333,217.333,192.667,252.667,174.0,259.333
0508,24,back,211.333,50.667,220.0,82.0,180.0,71.333,215.333,111.333,146.0,96.667,207.333,147.333,116.0,117.333,202.0,140.0,156.0,128.0,192.667,206.0,167.333,216.667,194.667,250.667,174.667,258.667
0508,25,back,212.667,50.667,220.0,80.667,181.333,70.667,215.333,106.0,144.667,96.667,206.667,139.333,114.667,111.333,204.0,138.0,158.0,128.0,193.333,206.0,168.667,218.0,196.667,250.0,175.333,255.333
0508,26,back,213.333,50.0,220.667,80.0,183.333,70.667,214.667,102.0,145.333,94.0,206.0,132.0,113.333,105.333,206.0,137.333,160.0,127.333,194.0,206.667,170.0,216.0,196.0,252.0,176.667,252.0
0508,27,back,213.333,50.667,221.333,76.667,184.667,70.667,214.667,98.0,146.0,92.0,206.667,124.667,115.333,100.0,208.0,136.0,162.0,127.333,196.667,205.333,171.333,213.333,196.667,251.333,180.0,246.667
0508,28,back,214.0,51.333,222.667,74.667,184.0,73.333,215.333,95.333,148.0,88.0,204.667,120.0,117.333,95.333,209.333,134.667,164.667,126.667,202.0,203.333,172.667,210.667,196.667,250.667,181.333,243.333
0508,29,back,214.667,51.333,224.667,72.667,185.333,73.333,214.667,86.667,149.333,84.667,204.667,108.667,120.0,92.0,212.0,133.333,166.667,126.667,205.333,202.667,174.667,208.667,196.667,250.0,180.667,247.333
0508,30,back,213.333,57.333,226.0,71.333,187.333,74.0,215.333,86.0,150.0,82.0,207.333,107.333,122.0,86.0,212.667,134.0,168.667,126.667,208.0,201.333,176.667,207.333,197.333,249.333,181.333,246.0
0508,31,back,214.0,58.0,228.0,70.0,189.333,74.0,216.667,86.667,150.667,80.0,209.333,101.333,123.333,80.667,214.0,134.0,170.0,126.0,206.0,206.0,178.667,205.333,198.0,248.667,182.0,244.667
0508,32,back,216.0,56.0,228.0,70.667,191.333,75.333,218.0,87.333,152.0,78.0,212.564,102.41,125.333,75.333,214.667,134.0,171.333,126.0,208.0,206.667,180.667,203.333,198.0,248.0,182.667,243.333
0508,33,back,216.0,58.0,228.667,73.333,193.333,77.333,219.333,88.0,152.667,76.0,213.795,107.487,126.0,72.0,215.333,134.667,173.333,125.333,208.667,206.667,183.333,198.0,198.667,246.667,184.0,241.333
0508,34,back,216.667,60.0,228.667,75.333,193.333,73.333,220.667,88.667,153.333,74.0,215.692,112.564,127.333,69.333,216.667,134.667,175.333,125.333,209.333,207.333,184.0,196.667,198.667,246.0,185.333,240.0
0508,35,back,216.667,62.667,230.0,77.333,194.667,74.0,224.0,101.333,154.667,73.333,216.923,118.308,128.667,66.0,218.0,135.333,176.667,126.0,210.0,208.0,184.667,195.333,199.333,244.667,187.333,238.667
0508,36,back,218.0,64.0,230.667,79.333,196.0,74.667,225.333,103.333,156.0,73.333,219.487,122.718,130.0,63.333,219.333,136.0,178.0,126.667,210.667,208.667,185.333,194.667,200.0,243.333,188.667,237.333
0508,37,back,218.667,65.333,232.667,84.667,197.333,79.333,226.667,105.333,158.0,72.667,221.385,127.128,130.667,64.0,220.0,136.667,179.333,128.0,211.333,208.667,187.333,192.667,200.0,242.667,190.0,236.0
0508,38,back,220.667,64.667,233.333,86.0,199.333,76.0,228.0,107.333,159.333,72.667,224.615,129.538,134.042,62.125,221.333,137.333,180.667,129.333,212.667,204.0,189.333,196.0,200.0,242.667,194.0,233.333
0508,39,back,220.667,64.0,234.0,88.0,198.667,80.0,229.333,109.333,160.667,73.333,225.846,131.949,135.417,60.25,222.0,138.0,180.667,129.333,210.667,202.667,192.0,197.333,198.667,240.667,204.667,225.333
0508,40,back,222.0,64.0,234.667,90.0,199.333,80.667,228.0,106.667,171.333,82.667,228.41,135.026,138.125,59.042,221.333,138.0,180.667,128.667,208.667,202.0,193.333,195.333,196.667,237.333,210.667,224.0
0508,41,back,222.0,64.0,235.333,88.667,200.0,81.333,229.333,111.333,176.0,88.0,229.641,138.103,139.5,57.833,220.667,138.667,181.333,128.0,200.0,197.333,192.0,193.333,192.667,229.333,204.0,224.667
0508,42,back,223.333,64.0,235.333,90.667,200.667,82.0,231.333,116.0,180.0,93.333,232.205,141.179,142.208,56.625,220.0,138.667,181.333,127.333,197.333,194.667,193.333,191.333,190.0,227.333,210.667,220.0
0508,43,back,224.0,64.667,237.333,92.667,203.333,79.333,235.333,118.0,184.667,98.667,234.103,144.923,144.25,56.083,219.333,138.667,182.0,126.667,195.333,191.333,194.667,189.333,185.333,224.0,214.0,217.333
0508,44,back,224.0,63.333,237.333,91.333,204.667,78.0,236.667,120.0,186.667,97.333,235.333,146.667,145.625,53.542,220.0,137.333,182.667,124.667,194.0,188.667,195.333,186.667,182.0,228.667,213.333,216.0
0508,45,back,224.667,64.0,237.333,90.0,202.667,82.0,238.667,122.667,189.333,96.0,236.667,148.0,147.667,53.0,220.667,136.667,184.0,122.667,193.333,186.667,196.0,184.0,181.333,219.333,213.333,215.333
0508,46,back,224.667,62.667,236.0,88.0,205.333,78.667,239.333,124.0,189.333,92.0,239.333,152.667,149.042,50.458,221.333,135.333,184.667,120.0,192.667,183.333,202.667,182.0,179.333,216.667,213.333,215.333
0508,47,back,224.667,62.0,236.0,86.667,210.667,72.0,240.667,124.667,189.333,88.0,242.0,152.667,150.417,48.583,222.0,134.667,186.0,118.0,192.667,180.0,204.667,180.667,176.667,213.333,213.333,214.667
0508,48,back,225.333,59.333,236.0,84.0,210.667,70.667,242.0,124.0,188.0,82.0,244.0,153.333,152.458,44.708,223.333,133.333,186.667,116.0,192.667,176.667,205.333,179.333,175.333,209.333,213.333,214.0
0508,49,back,225.333,58.0,236.667,82.667,210.667,68.667,242.0,119.333,186.667,73.333,242.0,133.222,153.833,42.167,223.333,131.333,186.667,115.333,191.333,173.333,206.0,178.0,176.667,200.667,213.333,214.0
0508,50,back,226.0,57.333,236.667,80.667,211.333,68.0,243.333,104.667,173.333,66.667,240.667,113.778,155.875,40.292,224.0,129.333,187.333,114.667,190.667,170.0,206.0,178.0,168.0,194.667,214.0,216.0
0508,51,back,226.0,57.333,236.667,78.667,211.333,68.0,244.0,92.0,175.333,61.333,238.667,95.0,157.25,39.083,225.333,127.333,187.333,113.333,190.667,166.667,206.0,177.333,165.333,198.667,212.667,212.667
0508,52,back,226.667,58.0,236.667,76.0,211.333,68.667,244.0,79.333,177.333,55.333,237.333,76.889,159.292,38.542,226.0,126.0,188.0,112.667,191.333,163.333,206.0,177.333,164.667,196.667,212.667,211.333
0508,53,back,226.667,58.0,238.667,78.667,210.0,72.0,245.333,69.333,180.0,55.333,235.333,58.111,160.667,37.333,226.667,124.0,188.0,112.0,192.0,160.0,206.0,176.667,163.333,193.333,212.667,211.333
0508,54,back,227.333,58.667,238.667,77.333,210.0,72.0,246.0,64.667,180.0,58.667,234.0,40.0,160.0,41.333,227.333,122.667,188.667,111.333,192.0,158.667,206.0,176.667,162.0,189.333,212.667,211.333
0508,55,back,226.0,58.667,237.333,72.667,210.667,72.0,247.333,60.0,180.0,62.0,234.667,40.0,158.667,46.0,228.667,121.333,189.333,110.667,192.0,156.667,206.0,175.333,160.0,186.667,212.667,211.333
0508,56,back,225.333,58.667,237.333,72.667,210.667,69.333,248.667,55.333,180.667,65.333,236.0,39.333,155.333,52.667,229.333,120.0,190.0,110.667,192.0,155.333,206.667,174.0,158.0,183.333,212.667,211.333
0508,57,back,224.667,59.333,238.667,75.333,211.333,70.0,250.0,54.0,187.333,73.333,237.333,39.333,152.667,59.333,230.0,119.333,189.333,110.667,192.0,156.667,206.667,171.333,157.333,182.667,212.667,211.333
0508,58,back,224.667,59.333,243.333,80.667,211.333,70.0,253.333,59.333,187.333,77.333,242.0,34.667,149.333,64.667,230.667,118.667,188.0,110.667,192.667,158.0,207.333,169.333,157.333,182.667,212.667,211.333
0509,0,back,113.333,66.667,131.333,98.667,77.333,80.667,122.667,124.0,50.667,97.333,120.0,167.333,31.333,124.0,126.667,180.0,64.0,175.333,116.0,244.0,80.667,246.667,90.0,241.333,69.333,262.667
0509,1,back,114.0,66.667,132.667,98.667,78.0,80.0,123.333,124.0,51.333,97.333,120.667,167.333,32.0,124.0,125.333,177.333,64.0,174.667,116.0,242.667,80.667,244.0,90.667,241.333,70.0,262.667
0509,2,back,115.333,66.667,134.0,98.667,79.333,79.333,124.667,124.0,52.667,97.333,122.0,167.333,33.333,124.0,125.333,176.0,64.667,174.667,116.0,241.333,80.667,242.0,92.0,241.333,71.333,262.667
0509,3,back,118.0,62.667,134.667,98.667,80.667,79.333,127.333,120.0,55.333,93.333,124.667,163.333,36.0,120.0,124.667,174.0,65.333,174.0,116.0,240.0,80.667,240.0,94.667,237.333,74.0,258.667
0509,4,back,119.333,62.667,137.333,102.0,82.667,78.667,128.667,120.0,56.667,93.333,126.0,163.333,37.333,120.0,124.0,172.0,66.0,173.333,116.0,238.667,80.667,238.0,96.0,237.333,75.333,258.667
0509,5,back,120.667,62.667,138.667,102.0,84.667,78.0,130.0,120.0,58.0,93.333,127.333,163.333,38.667,120.0,123.333,170.0,66.667,173.333,116.667,238.0,80.667,235.333,97.333,237.333,76.667,258.667
0509,6,back,121.333,62.667,138.0,101.333,85.333,76.667,130.667,120.0,58.667,93.333,128.0,163.333,39.333,120.0,122.667,168.0,66.667,172.0,116.667,236.667,80.667,233.333,98.0,237.333,77.333,258.667
0509,7,back,122.667,62.667,137.333,100.667,87.333,75.333,132.0,120.0,60.0,93.333,129.333,163.333,40.667,120.0,122.0,166.667,66.667,171.333,116.667,235.333,80.667,230.667,99.333,237.333,78.667,258.667
0509,8,back,124.667,62.667,136.667,100.667,88.0,74.0,134.0,120.0,62.0,93.333,131.333,163.333,42.667,120.0,121.333,164.667,66.667,166.667,116.667,234.667,80.667,228.0,101.333,237.333,80.667,258.667
0509,9,back,125.333,63.333,139.333,95.333,88.667,74.0,134.667,120.667,62.667,94.0,132.0,164.0,43.333,120.667,120.667,162.667,66.0,164.667,116.667,234.0,80.667,225.333,102.0,238.0,81.333,259.333
0509,10,back,129.333,65.333,140.0,95.333,90.0,73.333,138.667,122.667,66.667,96.0,136.0,166.0,47.333,122.667,120.0,160.667,66.0,162.667,116.0,232.667,81.333,223.333,106.0,240.0,85.333,261.333
0509,11,back,128.0,64.0,140.0,95.333,90.667,73.333,138.0,133.333,65.333,94.667,134.667,164.667,46.0,121.333,119.333,158.0,66.0,160.0,114.667,231.333,80.667,218.667,104.667,238.667,84.0,260.0
0509,12,back,130.0,64.0,140.667,96.0,91.333,73.333,138.0,132.667,67.333,94.667,136.667,164.667,48.0,121.333,116.0,158.0,66.667,155.333,113.333,229.333,80.667,214.667,106.667,238.667,86.0,260.0
0509,13,back,130.667,65.333,142.0,96.667,92.0,74.0,134.667,138.0,68.0,96.0,137.333,166.0,48.667,122.667,117.333,154.667,65.333,152.0,112.667,227.333,80.0,213.333,107.333,240.0,86.667,261.333
0509,14,back,132.0,66.667,141.333,99.333,93.333,74.0,134.0,142.667,69.333,97.333,138.667,167.333,50.0,124.0,116.0,154.0,66.667,147.333,111.333,220.667,80.0,212.0,108.667,241.333,86.667,259.333
0509,15,back,133.333,67.333,140.0,98.667,94.0,74.667,133.333,145.333,70.667,98.0,140.0,168.0,51.333,124.667,115.333,153.333,66.667,145.333,110.0,214.0,79.333,210.667,110.0,242.0,86.667,257.333
0509,16,back,134.0,68.667,140.0,98.0,96.0,74.667,133.333,148.0,71.333,99.333,136.667,169.333,52.0,126.0,114.667,152.667,67.333,144.667,109.333,208.0,78.667,210.0,110.667,243.333,86.667,256.0
0509,17,back,135.333,69.333,140.0,97.333,97.333,74.667,132.0,144.0,72.667,100.0,135.333,169.333,53.333,126.667,114.667,152.0,68.0,144.0,109.333,206.0,78.667,209.333,109.333,242.667,86.667,254.0
0509,18,back,136.667,70.667,140.667,97.333,99.333,75.333,131.333,133.333,74.0,101.333,134.0,168.667,54.667,128.0,114.0,151.333,68.667,142.667,109.333,204.667,78.0,209.333,107.333,242.667,89.333,263.333
0509,19,back,139.333,71.333,142.0,100.0,100.667,76.0,130.667,129.333,76.667,102.0,131.333,166.667,57.333,128.667,114.0,150.667,69.333,142.0,109.333,202.667,78.0,208.667,102.667,245.333,89.333,263.333
0509,20,back,140.0,72.667,143.333,99.333,101.667,77.042,128.0,125.333,77.333,101.333,128.667,163.333,54.667,125.333,114.0,150.667,70.667,141.333,110.0,201.333,78.0,208.0,103.333,240.667,89.333,263.333
0509,21,back,144.0,73.333,144.0,97.333,106.0,77.417,128.0,116.0,78.667,100.667,129.333,150.0,52.667,121.333,109.333,156.667,73.333,138.667,110.0,200.0,79.333,206.667,106.0,241.333,88.667,259.333
0509,22,back,145.333,74.667,144.667,95.333,107.667,78.458,128.667,106.0,79.333,100.667,126.0,141.333,50.667,117.333,114.0,148.0,76.0,136.0,111.333,200.0,80.667,204.667,105.333,241.333,88.0,255.333
0509,23,back,147.333,76.0,146.0,93.333,110.0,79.5,130.667,96.0,80.667,100.0,124.667,130.0,50.667,113.333,113.333,150.0,78.667,132.667,112.667,200.0,82.0,203.333,106.0,235.333,86.0,234.667
0509,24,back,146.667,79.333,146.667,92.667,109.667,82.542,131.333,88.0,82.0,99.333,124.0,118.0,52.0,108.667,116.667,146.0,82.667,146.667,114.0,200.0,87.333,196.0,105.333,235.333,86.0,229.333
0509,25,back,150.0,80.667,150.0,95.333,113.333,83.583,131.333,84.667,83.333,99.333,123.333,105.333,51.333,104.667,116.0,154.0,84.0,132.667,116.0,200.0,90.667,197.333,105.333,235.333,86.0,227.333
0509,26,back,151.333,81.333,150.0,98.0,115.0,83.958,135.333,84.667,88.0,100.0,124.667,98.0,46.667,108.667,116.667,154.0,85.333,134.0,118.0,200.0,92.0,198.0,105.333,235.333,88.0,224.667
0509,27,back,152.667,82.667,153.333,98.0,116.667,85.0,132.0,90.0,92.0,100.667,127.333,100.667,56.0,104.667,117.333,154.0,88.0,148.0,118.667,198.667,93.333,199.333,105.333,234.667,103.333,221.333
0509,28,back,154.667,84.0,155.333,100.0,119.0,86.042,136.0,97.333,96.667,102.667,130.0,103.333,60.0,106.0,118.0,154.0,90.0,133.333,119.333,198.0,95.333,200.667,105.333,234.667,114.667,216.667
0509,29,back,156.667,84.667,158.0,102.0,121.333,86.417,136.0,97.333,98.667,102.667,130.0,112.0,59.333,109.333,125.333,146.0,92.0,134.667,119.333,197.333,97.333,201.333,104.0,233.333,126.0,212.0
0509,30,back,158.667,86.667,160.667,104.667,123.667,88.125,138.667,104.667,101.333,103.333,132.0,119.333,71.333,108.667,126.0,146.0,94.667,150.667,119.333,197.333,99.333,203.333,102.667,232.0,134.667,204.667
0509,31,back,160.667,87.333,162.0,105.333,126.0,88.5,140.667,112.667,104.667,102.0,133.333,133.333,74.667,110.0,126.667,144.667,94.667,148.667,118.667,195.333,101.333,204.0,100.667,229.333,136.667,204.667
0509,32,back,162.667,86.667,163.333,107.333,128.333,87.542,144.0,122.0,102.0,102.0,138.667,151.333,76.667,110.667,124.0,155.333,96.0,148.0,118.667,194.0,103.333,203.333,99.333,229.333,138.667,206.667
0509,33,back,164.667,86.0,165.333,104.667,130.667,86.583,147.333,132.0,105.333,100.0,143.333,162.667,80.667,112.0,125.333,155.333,100.0,132.0,116.667,192.0,105.333,202.667,98.667,225.333,141.333,203.333
0509,34,back,166.667,85.333,167.333,109.333,133.0,85.625,153.333,141.333,107.333,98.667,146.667,173.333,82.667,112.0,126.667,155.333,101.333,132.0,115.333,189.333,107.333,202.0,100.0,212.667,140.0,202.667
0509,35,back,168.667,84.667,170.667,108.0,135.333,84.667,156.667,149.333,108.667,97.333,152.0,184.0,80.667,114.0,128.667,155.333,103.333,130.0,113.333,186.667,109.333,201.333,96.667,207.333,139.333,202.667
0509,36,back,172.0,83.333,171.333,108.0,137.333,83.333,159.333,152.0,110.0,94.667,159.833,169.333,82.0,110.0,128.0,151.333,104.0,128.0,111.333,184.0,112.667,200.0,91.333,204.0,139.333,202.0
0509,37,back,170.667,82.667,172.667,108.0,140.667,82.0,166.667,148.667,111.333,92.0,163.0,155.333,83.333,102.0,127.333,147.333,105.333,125.333,109.333,182.0,111.333,199.333,84.667,200.0,138.667,202.0
0509,38,back,171.333,82.0,174.0,108.0,143.333,81.333,169.333,142.667,115.333,88.0,168.167,141.333,88.667,95.333,128.0,146.0,106.667,123.333,107.333,180.0,112.0,198.667,72.667,198.667,138.0,202.0
0509,39,back,172.667,81.333,174.667,107.333,144.667,80.667,176.267,132.0,118.0,84.667,174.0,127.333,91.333,88.667,133.333,141.333,105.333,122.667,104.667,177.333,113.333,198.0,62.0,190.667,138.0,202.0
0509,40,back,173.333,80.0,176.0,107.333,146.667,80.0,182.533,120.667,121.333,82.0,179.167,112.667,92.667,80.0,134.0,140.667,107.333,120.667,102.667,174.667,114.0,196.667,54.667,186.0,138.0,202.0
0509,41,back,172.667,79.333,176.667,106.0,146.667,79.333,187.467,110.0,123.333,79.333,183.0,98.667,96.667,76.667,133.333,140.0,108.0,120.0,101.333,174.667,113.333,196.0,50.667,185.333,138.0,202.0
0509,42,back,172.0,78.0,177.333,102.0,146.667,78.667,192.4,98.667,124.0,78.667,186.833,84.0,98.667,72.0,133.333,140.0,108.0,119.333,100.667,174.667,112.667,194.667,58.0,186.667,137.333,202.0
0509,43,back,170.667,76.667,180.0,96.0,146.0,78.0,196.667,87.333,124.667,77.333,190.0,69.333,102.0,68.667,133.333,140.0,108.667,119.333,100.0,174.667,111.333,193.333,52.667,188.0,137.333,202.0
0509,44,back,170.667,76.0,178.667,96.0,145.333,77.333,194.0,100.0,125.333,76.0,188.667,72.0,102.0,70.667,133.333,139.333,109.333,118.667,100.667,174.667,111.333,192.667,54.0,184.667,137.333,202.0
0509,45,back,168.667,74.667,178.0,96.667,144.667,76.667,200.0,90.667,126.0,75.333,187.333,74.667,102.667,72.0,133.333,139.333,110.0,118.667,101.333,175.333,109.333,191.333,54.667,191.333,137.333,202.0
0509,46,back,168.667,74.667,177.333,96.667,143.333,76.667,197.333,100.0,126.667,79.333,187.333,80.0,102.0,72.667,133.333,139.333,110.0,120.0,102.667,176.0,109.333,191.333,57.333,193.333,136.667,202.0
0509,47,back,169.333,74.0,176.667,96.667,143.333,76.667,190.667,108.0,124.0,80.667,187.333,86.667,90.0,78.0,133.333,139.333,110.0,120.667,104.0,176.667,110.0,190.667,60.0,195.333,136.667,202.0
0509,48,back,169.333,73.333,174.0,98.0,140.0,76.0,185.333,118.667,122.0,82.0,187.333,86.0,87.333,84.0,134.667,138.0,110.0,122.0,106.0,177.333,110.0,190.0,62.667,198.0,136.667,202.0
0509,49,back,169.333,73.333,174.667,96.667,138.667,76.0,178.667,125.333,120.0,83.333,187.333,86.0,85.333,89.333,134.667,138.0,110.0,122.667,108.0,178.667,110.0,190.0,67.333,196.667,136.667,202.0
